4250	4250	64
4250	4250	64
4250	4250	64
4096	76	1536
154	76	1536
4096	76	6144
4096	307	1536
154	76	6144
154	307	1536
4096	76	1536
4096	76	1536
4096	76	1536
154	76	1536
154	76	1536
154	76	1536
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4096	76	1536
154	76	1536
4096	76	6144
4096	307	1536
154	76	6144
154	307	1536
4096	76	1536
4096	76	1536
4096	76	1536
154	76	1536
154	76	1536
154	76	1536
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4096	76	1536
154	76	1536
4096	76	6144
4096	307	1536
154	76	6144
154	307	1536
4096	76	1536
4096	76	1536
4096	76	1536
154	76	1536
154	76	1536
154	76	1536
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4096	76	1536
154	76	1536
4096	76	6144
4096	307	1536
154	76	6144
154	307	1536
4096	76	1536
4096	76	1536
4096	76	1536
154	76	1536
154	76	1536
154	76	1536
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4096	76	1536
154	76	1536
4096	76	6144
4096	307	1536
154	76	6144
154	307	1536
4096	76	1536
4096	76	1536
4096	76	1536
154	76	1536
154	76	1536
154	76	1536
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4096	76	1536
154	76	1536
4096	76	6144
4096	307	1536
154	76	6144
154	307	1536
4096	76	1536
4096	76	1536
4096	76	1536
154	76	1536
154	76	1536
154	76	1536
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4096	76	1536
154	76	1536
4096	76	6144
4096	307	1536
154	76	6144
154	307	1536
4096	76	1536
4096	76	1536
4096	76	1536
154	76	1536
154	76	1536
154	76	1536
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4096	76	1536
154	76	1536
4096	76	6144
4096	307	1536
154	76	6144
154	307	1536
4096	76	1536
4096	76	1536
4096	76	1536
154	76	1536
154	76	1536
154	76	1536
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4096	76	1536
154	76	1536
4096	76	6144
4096	307	1536
154	76	6144
154	307	1536
4096	76	1536
4096	76	1536
4096	76	1536
154	76	1536
154	76	1536
154	76	1536
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4096	76	1536
154	76	1536
4096	76	6144
4096	307	1536
154	76	6144
154	307	1536
4096	76	1536
4096	76	1536
4096	76	1536
154	76	1536
154	76	1536
154	76	1536
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4096	76	1536
154	76	1536
4096	76	6144
4096	307	1536
154	76	6144
154	307	1536
4096	76	1536
4096	76	1536
4096	76	1536
154	76	1536
154	76	1536
154	76	1536
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4096	76	1536
154	76	1536
4096	76	6144
4096	307	1536
154	76	6144
154	307	1536
4096	76	1536
4096	76	1536
4096	76	1536
154	76	1536
154	76	1536
154	76	1536
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4096	76	1536
154	76	1536
4096	76	6144
4096	307	1536
154	76	6144
154	307	1536
4096	76	1536
4096	76	1536
4096	76	1536
154	76	1536
154	76	1536
154	76	1536
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4096	76	1536
154	76	1536
4096	76	6144
4096	307	1536
154	76	6144
154	307	1536
4096	76	1536
4096	76	1536
4096	76	1536
154	76	1536
154	76	1536
154	76	1536
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4096	76	1536
154	76	1536
4096	76	6144
4096	307	1536
154	76	6144
154	307	1536
4096	76	1536
4096	76	1536
4096	76	1536
154	76	1536
154	76	1536
154	76	1536
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4096	76	1536
154	76	1536
4096	76	6144
4096	307	1536
154	76	6144
154	307	1536
4096	76	1536
4096	76	1536
4096	76	1536
154	76	1536
154	76	1536
154	76	1536
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4096	76	1536
154	76	1536
4096	76	6144
4096	307	1536
154	76	6144
154	307	1536
4096	76	1536
4096	76	1536
4096	76	1536
154	76	1536
154	76	1536
154	76	1536
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4096	76	1536
154	76	1536
4096	76	6144
4096	307	1536
154	76	6144
154	307	1536
4096	76	1536
4096	76	1536
4096	76	1536
154	76	1536
154	76	1536
154	76	1536
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4096	76	1536
154	76	1536
4096	76	6144
4096	307	1536
154	76	6144
154	307	1536
4096	76	1536
4096	76	1536
4096	76	1536
154	76	1536
154	76	1536
154	76	1536
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4096	76	1536
154	76	1536
4096	76	6144
4096	307	1536
154	76	6144
154	307	1536
4096	76	1536
4096	76	1536
4096	76	1536
154	76	1536
154	76	1536
154	76	1536
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4096	76	1536
154	76	1536
4096	76	6144
4096	307	1536
154	76	6144
154	307	1536
4096	76	1536
4096	76	1536
4096	76	1536
154	76	1536
154	76	1536
154	76	1536
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4250	4250	64
4096	76	1536
154	76	1536
4096	76	6144
4096	307	1536
154	76	6144
154	307	1536
